customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent
CUST-ACT-05426,73,73,741,9,38377.36
CUST-ACT-05427,60,60,465,113,48234.8
CUST-ACT-05428,122,122,581,68,40849.84
CUST-ACT-05429,27,27,823,93,2737.91
CUST-ACT-05430,111,111,725,130,48858.74
CUST-ACT-05431,27,27,391,120,53467.31
CUST-ACT-05432,53,53,679,98,48807.67
CUST-ACT-05433,68,68,793,91,68124.58
CUST-ACT-05434,96,96,518,159,32519.74
CUST-ACT-05435,140,140,689,39,21594.69
CUST-ACT-05436,72,72,641,92,46023.14
CUST-ACT-05437,10,10,481,9,19457.87
CUST-ACT-05438,91,91,510,111,41210.17
CUST-ACT-05439,92,92,312,79,25527.39
CUST-ACT-05440,7,7,900,139,70213.44
CUST-ACT-05441,58,58,745,124,39865.76
CUST-ACT-05442,18,18,583,157,24581.99
CUST-ACT-05443,126,126,710,142,23133.23
CUST-ACT-05444,32,32,830,11,9525.7
CUST-ACT-05445,15,15,396,169,55895.4
CUST-ACT-05446,58,58,637,79,2261.2
CUST-ACT-05447,46,46,92,114,44848.08
CUST-ACT-05448,37,37,299,95,38311.25
CUST-ACT-05449,57,57,781,149,14007.86
CUST-ACT-05450,24,24,588,37,59544.77
CUST-ACT-05451,25,25,705,128,1575.38
CUST-ACT-05452,64,64,785,35,2106.89
CUST-ACT-05453,34,34,737,102,49057.28
CUST-ACT-05454,105,105,324,91,31189.54
CUST-ACT-05455,137,137,997,98,73810.19
CUST-ACT-05456,117,117,358,55,56688.02
CUST-ACT-05457,117,117,393,3,7852.85
CUST-ACT-05458,128,128,792,59,61842.25
CUST-ACT-05459,67,67,413,67,56417.33
CUST-ACT-05460,53,53,116,106,45226.49
CUST-ACT-05461,89,89,222,148,11577.92
CUST-ACT-05462,145,145,664,135,13198.12
CUST-ACT-05463,135,135,388,38,33645.42
CUST-ACT-05464,56,56,635,161,14619.01
CUST-ACT-05465,90,90,385,86,55860.8
CUST-ACT-05466,92,92,184,15,19461.35
CUST-ACT-05467,130,130,557,143,31689.52
CUST-ACT-05468,39,39,545,94,39044.13
CUST-ACT-05469,8,8,593,106,55048.25
CUST-ACT-05470,112,112,155,32,54028.76
CUST-ACT-05471,112,112,692,28,68775.09
CUST-ACT-05472,83,83,957,102,69558.21
CUST-ACT-05473,2,2,532,117,8279.33
CUST-ACT-05474,96,96,422,167,42287.8
CUST-ACT-05475,17,17,311,67,22505.51
CUST-ACT-05476,66,66,914,109,42995.96
CUST-ACT-05477,71,71,88,162,4740.56
CUST-ACT-05478,104,104,550,61,72783.22
CUST-ACT-05479,123,123,352,61,36895.39
CUST-ACT-05480,119,119,653,141,73126.44
CUST-ACT-05481,25,25,94,106,72864.62
CUST-ACT-05482,138,138,50,86,51607.41
CUST-ACT-05483,149,149,422,50,46023.04
CUST-ACT-05484,117,117,105,150,64517.4
CUST-ACT-05485,140,140,46,32,13331.17
CUST-ACT-05486,33,33,863,87,65216.42
CUST-ACT-05487,31,31,191,138,3901.57
CUST-ACT-05488,127,127,581,143,71815.56
CUST-ACT-05489,105,105,94,144,36398.74
CUST-ACT-05490,126,126,500,32,43610.77
CUST-ACT-05491,31,31,175,96,587.11
CUST-ACT-05492,64,64,562,54,57084.33
CUST-ACT-05493,149,149,534,73,38024.89
CUST-ACT-05494,43,43,332,84,34052.24
CUST-ACT-05495,115,115,225,39,11258.74
CUST-ACT-05496,84,84,839,135,31823.81
CUST-ACT-05497,108,108,986,3,6163.54
CUST-ACT-05498,67,67,988,62,3883.04
CUST-ACT-05499,91,91,333,66,37762.11
CUST-ACT-05500,16,16,394,179,14466.94
CUST-ACT-05501,138,138,96,103,31330.42
CUST-ACT-05502,68,68,30,69,48067.91
CUST-ACT-05503,122,122,654,5,11070.84
CUST-ACT-05504,2,2,404,139,66919.49
CUST-ACT-05505,36,36,871,85,49169.79
CUST-ACT-05506,35,35,178,114,17489.5
CUST-ACT-05507,79,79,78,53,21598.23
CUST-ACT-05508,25,25,200,166,33645.3
CUST-ACT-05509,39,39,917,97,16129.28
CUST-ACT-05510,122,122,256,20,23095.26
CUST-ACT-05511,98,98,968,167,5907.9
CUST-ACT-05512,70,70,936,155,50423.04
CUST-ACT-05513,62,62,169,37,60393.4
CUST-ACT-05514,65,65,788,93,65898.5
CUST-ACT-05515,76,76,525,136,28305.66
CUST-ACT-05516,70,70,202,149,40089.0
CUST-ACT-05517,62,62,485,24,70871.23
CUST-ACT-05518,56,56,497,114,20095.43
CUST-ACT-05519,87,87,983,100,54177.48
CUST-ACT-05520,120,120,452,127,26334.04
CUST-ACT-05521,127,127,736,18,21820.36
CUST-ACT-05522,35,35,868,48,54374.8
CUST-ACT-05523,72,72,404,175,54646.0
CUST-ACT-05524,146,146,310,22,20619.38
CUST-ACT-05525,31,31,435,127,39080.35
CUST-ACT-05526,124,124,403,179,72057.4
CUST-ACT-05527,122,122,416,93,52151.95
CUST-ACT-05528,92,92,41,97,43773.0
CUST-ACT-05529,13,13,523,119,71765.15
CUST-ACT-05530,51,51,199,166,53355.23
CUST-ACT-05531,52,52,385,41,70356.25
CUST-ACT-05532,124,124,839,87,39231.31
CUST-ACT-05533,143,143,599,135,52507.54
CUST-ACT-05534,33,33,49,114,73336.17
CUST-ACT-05535,84,84,934,39,27027.67
CUST-ACT-05536,6,6,759,12,26648.69
CUST-ACT-05537,63,63,575,23,27984.47
CUST-ACT-05538,7,7,523,32,63171.15
CUST-ACT-05539,4,4,255,68,26286.99
CUST-ACT-05540,68,68,735,159,40272.72
CUST-ACT-05541,126,126,170,70,29397.19
CUST-ACT-05542,46,46,185,151,15263.15
CUST-ACT-05543,11,11,163,14,21380.16
CUST-ACT-05544,42,42,699,5,21864.38
CUST-ACT-05545,46,46,881,145,38522.38
CUST-ACT-05546,6,6,501,124,2409.53
CUST-ACT-05547,73,73,694,33,20261.8
CUST-ACT-05548,78,78,876,46,23649.62
CUST-ACT-05549,70,70,702,61,8191.04
CUST-ACT-05550,88,88,508,106,33047.91
CUST-ACT-05551,3,3,933,85,44507.49
CUST-ACT-05552,11,11,635,29,7770.89
CUST-ACT-05553,41,41,124,170,55576.14
CUST-ACT-05554,8,8,76,108,23893.71
CUST-ACT-05555,79,79,796,97,56851.94
CUST-ACT-05556,81,81,298,5,10326.22
CUST-ACT-05557,66,66,779,17,26149.02
CUST-ACT-05558,144,144,771,43,18746.91
CUST-ACT-05559,86,86,356,109,70308.44
CUST-ACT-05560,8,8,675,173,35511.95
CUST-ACT-05561,120,120,370,137,13918.35
CUST-ACT-05562,16,16,505,170,59184.79
CUST-ACT-05563,85,85,790,63,67056.79
CUST-ACT-05564,4,4,297,35,59443.22
CUST-ACT-05565,149,149,992,29,12414.11
CUST-ACT-05566,76,76,978,9,34717.77
CUST-ACT-05567,107,107,325,29,64691.14
CUST-ACT-05568,76,76,678,175,48268.84
CUST-ACT-05569,91,91,710,127,41911.66
CUST-ACT-05570,91,91,57,30,4007.82
CUST-ACT-05571,75,75,819,177,2929.93
CUST-ACT-05572,97,97,475,163,21716.59
CUST-ACT-05573,136,136,533,73,44699.89
CUST-ACT-05574,115,115,851,169,24625.22
CUST-ACT-05575,111,111,559,86,33373.79
CUST-ACT-05576,100,100,143,157,57224.47
CUST-ACT-05577,135,135,469,42,57806.97
CUST-ACT-05578,56,56,235,137,67906.44
CUST-ACT-05579,130,130,134,46,19026.38
CUST-ACT-05580,106,106,935,24,6415.19
CUST-ACT-05581,146,146,654,131,34528.31
CUST-ACT-05582,16,16,867,93,3549.13
CUST-ACT-05583,105,105,113,150,63577.06
CUST-ACT-05584,5,5,362,120,13373.49
CUST-ACT-05585,81,81,76,86,7302.62
CUST-ACT-05586,96,96,425,111,46277.32
CUST-ACT-05587,136,136,744,4,54133.83
CUST-ACT-05588,122,122,200,3,36627.26
CUST-ACT-05589,108,108,179,121,27747.34
CUST-ACT-05590,115,115,208,147,29534.64
CUST-ACT-05591,55,55,698,178,30808.86
CUST-ACT-05592,38,38,727,155,59408.56
CUST-ACT-05593,130,130,563,47,22360.28
CUST-ACT-05594,57,57,400,149,56168.65
CUST-ACT-05595,29,29,945,178,71165.54
CUST-ACT-05596,35,35,528,97,68701.76
CUST-ACT-05597,141,141,914,173,55110.44
CUST-ACT-05598,91,91,615,132,62207.78
CUST-ACT-05599,141,141,765,52,17170.34
CUST-ACT-05600,36,36,515,34,46299.31
CUST-ACT-05601,56,56,328,148,67813.29
CUST-ACT-05602,55,55,138,10,43783.72
CUST-ACT-05603,32,32,756,13,56118.59
CUST-ACT-05604,4,4,72,25,16939.19
CUST-ACT-05605,89,89,922,97,73213.95
CUST-ACT-05606,44,44,400,28,67204.02
CUST-ACT-05607,48,48,574,39,13403.18
CUST-ACT-05608,19,19,675,53,16230.44
CUST-ACT-05609,39,39,915,169,29273.83
CUST-ACT-05610,56,56,362,156,50946.29
CUST-ACT-05611,27,27,987,129,10462.9
CUST-ACT-05612,22,22,452,179,66964.32
CUST-ACT-05613,120,120,161,58,63871.98
CUST-ACT-05614,121,121,762,63,54179.76
CUST-ACT-05615,146,146,875,149,44376.95
CUST-ACT-05616,148,148,973,166,26825.73
CUST-ACT-05617,114,114,817,127,71750.5
CUST-ACT-05618,124,124,500,16,44104.16
CUST-ACT-05619,104,104,431,76,6123.52
CUST-ACT-05620,56,56,107,5,2974.35
CUST-ACT-05621,117,117,881,23,4436.05
CUST-ACT-05622,49,49,88,53,24415.64
CUST-ACT-05623,28,28,610,29,37804.04
CUST-ACT-05624,38,38,572,130,52750.48
CUST-ACT-05625,38,38,986,71,6697.02
CUST-ACT-05626,146,146,684,21,29287.12
CUST-ACT-05627,60,60,806,65,72481.96
CUST-ACT-05628,51,51,381,151,24611.99
CUST-ACT-05629,123,123,297,136,51812.12
CUST-ACT-05630,64,64,987,137,72140.5
CUST-ACT-05631,59,59,604,13,52348.36
CUST-ACT-05632,129,129,785,21,8095.71
CUST-ACT-05633,54,54,896,135,14258.76
CUST-ACT-05634,115,115,750,76,60675.62
CUST-ACT-05635,57,57,863,140,74311.14
CUST-ACT-05636,57,57,569,87,50506.92
CUST-ACT-05637,108,108,848,88,16016.31
CUST-ACT-05638,56,56,876,68,7076.23
CUST-ACT-05639,109,109,156,119,37074.92
CUST-ACT-05640,7,7,716,67,58858.27
CUST-ACT-05641,24,24,370,174,26039.34
CUST-ACT-05642,35,35,510,31,2926.33
CUST-ACT-05643,70,70,659,87,57711.85
CUST-ACT-05644,74,74,190,70,35499.53
CUST-ACT-05645,135,135,104,26,30954.04
CUST-ACT-05646,54,54,957,133,6178.74
CUST-ACT-05647,109,109,106,139,38360.59
CUST-ACT-05648,10,10,701,98,34376.35
CUST-ACT-05649,75,75,739,82,6572.13
CUST-ACT-05650,123,123,842,138,49056.45
CUST-ACT-05651,125,125,238,93,48593.78
CUST-ACT-05652,125,125,620,170,63551.35
CUST-ACT-05653,22,22,742,60,66709.33
CUST-ACT-05654,141,141,36,38,59161.53
CUST-ACT-05655,89,89,628,19,56859.68
CUST-ACT-05656,133,133,927,161,43459.84
CUST-ACT-05657,62,62,430,30,29227.33
CUST-ACT-05658,144,144,925,49,74467.35
CUST-ACT-05659,18,18,229,144,38627.56
CUST-ACT-05660,25,25,225,144,46738.8
CUST-ACT-05661,54,54,875,159,42589.6
CUST-ACT-05662,58,58,826,14,54224.25
CUST-ACT-05663,75,75,927,46,28779.07
CUST-ACT-05664,60,60,356,126,31507.52
CUST-ACT-05665,68,68,968,34,73685.99
CUST-ACT-05666,27,27,940,111,52996.42
CUST-ACT-05667,63,63,319,10,64130.08
CUST-ACT-05668,57,57,891,9,74608.52
CUST-ACT-05669,122,122,792,10,3019.53
CUST-ACT-05670,11,11,997,171,11023.13
CUST-ACT-05671,33,33,546,6,26248.31
CUST-ACT-05672,117,117,133,83,33920.72
CUST-ACT-05673,45,45,204,77,66157.35
CUST-ACT-05674,144,144,140,146,7635.87
CUST-ACT-05675,56,56,662,146,16674.51
CUST-ACT-05676,76,76,303,150,509.56
CUST-ACT-05677,63,63,353,21,64711.91
CUST-ACT-05678,106,106,557,11,1986.32
CUST-ACT-05679,88,88,642,34,9330.28
CUST-ACT-05680,53,53,625,159,13992.09
CUST-ACT-05681,42,42,964,13,51730.0
CUST-ACT-05682,51,51,730,54,40632.56
CUST-ACT-05683,123,123,635,93,31093.33
CUST-ACT-05684,14,14,199,114,38318.2
CUST-ACT-05685,12,12,689,130,72096.77
CUST-ACT-05686,31,31,240,117,16611.98
CUST-ACT-05687,142,142,576,35,5868.5
CUST-ACT-05688,112,112,295,117,2160.24
CUST-ACT-05689,37,37,819,67,4391.85
CUST-ACT-05690,25,25,712,105,22988.96
CUST-ACT-05691,143,143,681,22,23070.33
CUST-ACT-05692,25,25,163,82,12044.61
CUST-ACT-05693,109,109,905,29,66257.15
CUST-ACT-05694,3,3,447,178,29815.1
CUST-ACT-05695,125,125,819,14,22460.66
CUST-ACT-05696,55,55,436,54,72774.18
CUST-ACT-05697,36,36,67,169,61737.17
CUST-ACT-05698,67,67,783,143,10360.73
CUST-ACT-05699,128,128,408,73,30542.55
CUST-ACT-05700,126,126,949,165,6063.78
CUST-ACT-05701,147,147,389,91,4858.88
CUST-ACT-05702,104,104,496,163,45460.27
CUST-ACT-05703,23,23,113,47,8954.71
CUST-ACT-05704,136,136,151,97,22766.21
CUST-ACT-05705,135,135,517,61,73274.83
CUST-ACT-05706,72,72,315,151,67886.77
CUST-ACT-05707,47,47,506,79,57818.36
CUST-ACT-05708,85,85,309,84,73036.69
CUST-ACT-05709,73,73,134,39,49113.34
CUST-ACT-05710,53,53,140,141,34591.82
CUST-ACT-05711,63,63,323,61,47510.99
CUST-ACT-05712,128,128,220,178,38455.71
CUST-ACT-05713,74,74,732,94,57290.89
CUST-ACT-05714,25,25,53,158,70027.49
CUST-ACT-05715,102,102,75,4,15020.57
CUST-ACT-05716,33,33,432,77,29931.49
CUST-ACT-05717,119,119,637,129,69768.82
CUST-ACT-05718,137,137,510,69,33018.13
CUST-ACT-05719,125,125,740,144,71205.53
CUST-ACT-05720,95,95,610,160,38323.63
CUST-ACT-05721,6,6,120,8,58623.61
CUST-ACT-05722,11,11,910,129,23299.42
CUST-ACT-05723,58,58,480,167,52825.68
CUST-ACT-05724,29,29,819,54,73540.73
CUST-ACT-05725,115,115,204,98,41908.13
CUST-ACT-05726,101,101,119,135,44490.37
CUST-ACT-05727,116,116,904,172,3704.97
CUST-ACT-05728,47,47,405,160,44285.68
CUST-ACT-05729,76,76,496,102,3961.1
CUST-ACT-05730,141,141,472,46,8345.19
CUST-ACT-05731,129,129,331,137,44039.67
CUST-ACT-05732,6,6,717,31,33799.87
CUST-ACT-05733,32,32,61,65,19377.02
CUST-ACT-05734,90,90,150,84,26328.81
CUST-ACT-05735,92,92,739,167,68052.83
CUST-ACT-05736,30,30,728,153,24086.09
CUST-ACT-05737,48,48,550,164,22113.95
CUST-ACT-05738,42,42,56,160,46884.78
CUST-ACT-05739,78,78,188,139,35050.03
CUST-ACT-05740,19,19,993,85,69207.57
CUST-ACT-05741,45,45,676,104,2624.35
CUST-ACT-05742,44,44,267,167,43473.71
CUST-ACT-05743,32,32,523,154,25465.98
CUST-ACT-05744,41,41,277,162,64014.8
CUST-ACT-05745,114,114,142,142,26789.0
CUST-ACT-05746,100,100,825,135,16039.83
CUST-ACT-05747,144,144,935,137,6268.8
CUST-ACT-05748,64,64,444,36,47542.28
CUST-ACT-05749,127,127,331,110,3259.94
CUST-ACT-05750,85,85,685,67,57408.41
CUST-ACT-05751,13,13,295,110,27919.05
CUST-ACT-05752,19,19,488,154,37339.29
CUST-ACT-05753,5,5,807,122,64878.61
CUST-ACT-05754,149,149,711,7,35518.41
CUST-ACT-05755,1,1,945,103,23572.42
CUST-ACT-05756,57,57,521,178,74822.06
CUST-ACT-05757,59,59,408,87,70290.71
CUST-ACT-05758,111,111,113,139,50359.03
CUST-ACT-05759,148,148,549,30,2495.43
CUST-ACT-05760,117,117,829,84,44147.02
CUST-ACT-05761,3,3,654,155,10351.21
CUST-ACT-05762,25,25,42,53,58102.14
CUST-ACT-05763,81,81,720,70,3935.73
CUST-ACT-05764,91,91,39,168,17784.68
CUST-ACT-05765,16,16,405,94,71120.97
CUST-ACT-05766,58,58,319,28,63970.53
CUST-ACT-05767,34,34,960,128,40257.95
CUST-ACT-05768,99,99,567,114,21462.52
CUST-ACT-05769,50,50,310,176,18688.93
CUST-ACT-05770,135,135,536,176,39780.86
CUST-ACT-05771,142,142,705,119,55559.29
CUST-ACT-05772,35,35,662,154,33350.86
CUST-ACT-05773,104,104,769,79,13830.59
CUST-ACT-05774,104,104,300,122,4896.76
CUST-ACT-05775,133,133,180,136,56615.76
CUST-ACT-05776,94,94,819,77,40730.49
CUST-ACT-05777,9,9,439,139,52960.5
CUST-ACT-05778,145,145,331,129,30526.13
CUST-ACT-05779,146,146,886,166,11585.35
CUST-ACT-05780,111,111,574,144,23092.61
CUST-ACT-05781,135,135,392,140,61862.84
CUST-ACT-05782,123,123,821,139,60795.1
CUST-ACT-05783,8,8,205,114,27496.68
CUST-ACT-05784,9,9,283,115,41643.11
CUST-ACT-05785,116,116,222,173,21139.39
CUST-ACT-05786,96,96,460,134,27877.56
CUST-ACT-05787,27,27,604,146,74777.12
CUST-ACT-05788,118,118,326,79,63289.68
CUST-ACT-05789,78,78,376,169,11269.27
CUST-ACT-05790,116,116,510,48,45415.52
CUST-ACT-05791,22,22,980,118,18766.67
CUST-ACT-05792,51,51,292,168,59692.05
CUST-ACT-05793,94,94,551,20,20089.56
CUST-ACT-05794,21,21,590,55,33495.7
CUST-ACT-05795,68,68,863,153,4197.55
CUST-ACT-05796,142,142,657,115,6077.25
CUST-ACT-05797,87,87,563,80,66611.63
CUST-ACT-05798,32,32,690,122,38100.17
CUST-ACT-05799,92,92,767,27,46781.09
CUST-ACT-05800,97,97,708,87,46894.2
CUST-ACT-05801,78,78,630,68,10421.73
CUST-ACT-05802,144,144,163,103,71109.0
CUST-ACT-05803,71,71,622,159,51633.0
CUST-ACT-05804,31,31,515,153,32185.67
CUST-ACT-05805,2,2,200,56,23945.79
CUST-ACT-05806,126,126,302,82,74945.62
CUST-ACT-05807,64,64,650,88,14909.94
CUST-ACT-05808,84,84,967,133,2957.54
CUST-ACT-05809,50,50,414,91,39005.31
CUST-ACT-05810,85,85,641,169,32969.92
CUST-ACT-05811,52,52,697,88,36007.33
CUST-ACT-05812,8,8,305,148,58397.18
CUST-ACT-05813,31,31,204,126,31307.99
CUST-ACT-05814,81,81,579,158,53372.73
CUST-ACT-05815,113,113,36,36,4889.91
CUST-ACT-05816,12,12,298,29,18033.13
CUST-ACT-05817,122,122,721,126,65217.56
CUST-ACT-05818,32,32,530,162,21020.39
CUST-ACT-05819,59,59,380,156,21476.16
CUST-ACT-05820,109,109,162,96,17010.54
CUST-ACT-05821,86,86,241,174,51747.79
CUST-ACT-05822,100,100,830,111,58482.88
CUST-ACT-05823,58,58,513,139,67800.54
CUST-ACT-05824,92,92,855,59,56596.6
CUST-ACT-05825,23,23,570,92,68428.6
CUST-ACT-05826,20,20,364,7,47882.12
CUST-ACT-05827,117,117,817,47,36014.56
CUST-ACT-05828,102,102,568,74,56621.17
CUST-ACT-05829,109,109,186,107,30211.16
CUST-ACT-05830,145,145,953,120,47552.08
CUST-ACT-05831,95,95,149,98,25707.69
CUST-ACT-05832,135,135,772,27,5191.13
CUST-ACT-05833,81,81,786,48,40269.3
CUST-ACT-05834,64,64,526,122,15813.11
CUST-ACT-05835,147,147,684,133,60137.12
CUST-ACT-05836,16,16,709,168,20025.55
CUST-ACT-05837,113,113,932,15,20725.19
CUST-ACT-05838,19,19,402,114,4830.14
CUST-ACT-05839,9,9,649,118,68301.85
CUST-ACT-05840,71,71,851,59,42916.48
CUST-ACT-05841,40,40,614,65,15867.78
CUST-ACT-05842,40,40,918,114,56587.08
CUST-ACT-05843,54,54,344,60,40482.73
CUST-ACT-05844,132,132,165,129,50967.3
CUST-ACT-05845,24,24,647,163,11595.28
CUST-ACT-05846,64,64,687,141,40181.02
CUST-ACT-05847,70,70,143,119,57717.23
CUST-ACT-05848,42,42,126,32,11586.03
CUST-ACT-05849,96,96,433,18,48661.37
CUST-ACT-05850,132,132,368,149,40891.97
CUST-ACT-05851,110,110,772,92,30433.07
CUST-ACT-05852,51,51,91,38,52339.27
CUST-ACT-05853,81,81,516,48,21672.93
CUST-ACT-05854,86,86,213,66,67614.26
CUST-ACT-05855,63,63,452,118,55948.34
CUST-ACT-05856,91,91,35,108,74336.99
CUST-ACT-05857,2,2,434,168,74551.66
CUST-ACT-05858,71,71,614,161,68245.64
CUST-ACT-05859,141,141,170,170,42960.79
CUST-ACT-05860,133,133,184,78,57804.36
CUST-ACT-05861,127,127,815,166,18316.24
CUST-ACT-05862,7,7,283,37,41428.02
CUST-ACT-05863,130,130,506,47,11008.01
CUST-ACT-05864,65,65,204,107,35897.49
CUST-ACT-05865,72,72,112,70,5323.74
CUST-ACT-05866,90,90,891,141,8203.08
CUST-ACT-05867,134,134,729,34,30240.32
CUST-ACT-05868,147,147,333,138,51397.34
CUST-ACT-05869,31,31,695,12,53977.28
CUST-ACT-05870,141,141,577,174,69980.73
CUST-ACT-05871,68,68,536,164,34799.15
CUST-ACT-05872,63,63,469,54,25828.47
CUST-ACT-05873,137,137,614,120,71181.79
CUST-ACT-05874,123,123,886,79,19172.34
CUST-ACT-05875,86,86,401,97,20876.78
CUST-ACT-05876,37,37,535,69,16473.37
CUST-ACT-05877,79,79,523,159,51765.28
CUST-ACT-05878,15,15,215,163,55895.19
CUST-ACT-05879,33,33,196,7,39319.63
CUST-ACT-05880,128,128,378,95,50365.41
CUST-ACT-05881,109,109,846,140,55571.79
CUST-ACT-05882,7,7,66,98,44008.07
CUST-ACT-05883,142,142,971,73,4906.92
CUST-ACT-05884,84,84,845,97,69526.29
CUST-ACT-05885,36,36,937,164,54097.0
CUST-ACT-05886,36,36,112,106,47178.11
CUST-ACT-05887,78,78,233,112,942.35
CUST-ACT-05888,7,7,277,136,74845.64
CUST-ACT-05889,111,111,546,92,23148.34
CUST-ACT-05890,143,143,360,176,34916.0
CUST-ACT-05891,58,58,228,37,74296.41
CUST-ACT-05892,123,123,853,36,59430.14
CUST-ACT-05893,149,149,597,100,17807.39
CUST-ACT-05894,20,20,67,167,33891.04
CUST-ACT-05895,65,65,952,9,37549.62
CUST-ACT-05896,86,86,235,16,64433.9
CUST-ACT-05897,128,128,916,69,68708.45
CUST-ACT-05898,70,70,33,12,30441.26
CUST-ACT-05899,102,102,271,49,14520.67
CUST-ACT-05900,59,59,874,72,13526.9
CUST-ACT-05901,53,53,77,126,33196.35
CUST-ACT-05902,141,141,883,59,53410.11
CUST-ACT-05903,78,78,479,80,17187.55
CUST-ACT-05904,17,17,876,142,31731.64
CUST-ACT-05905,50,50,628,106,59661.07
CUST-ACT-05906,39,39,399,70,51054.34
CUST-ACT-05907,30,30,663,39,59264.2
CUST-ACT-05908,141,141,66,69,19529.73
CUST-ACT-05909,5,5,347,61,31651.77
CUST-ACT-05910,53,53,430,55,50892.11
CUST-ACT-05911,13,13,554,79,49061.3
CUST-ACT-05912,80,80,615,52,46044.58
CUST-ACT-05913,97,97,173,82,27127.68
CUST-ACT-05914,44,44,458,172,31022.13
CUST-ACT-05915,41,41,132,165,2449.86
CUST-ACT-05916,130,130,637,14,42543.98
CUST-ACT-05917,54,54,845,41,19872.92
CUST-ACT-05918,11,11,608,102,43719.48
CUST-ACT-05919,128,128,212,34,14141.88
CUST-ACT-05920,98,98,729,6,48651.29
CUST-ACT-05921,37,37,39,19,7992.67
CUST-ACT-05922,38,38,709,48,24828.68
CUST-ACT-05923,5,5,329,15,69819.38
CUST-ACT-05924,52,52,935,133,36459.01
CUST-ACT-05925,17,17,569,149,3947.47
CUST-ACT-05926,108,108,114,17,55075.54
CUST-ACT-05927,93,93,256,13,1570.04
CUST-ACT-05928,51,51,339,93,6125.84
CUST-ACT-05929,56,56,539,42,37375.28
CUST-ACT-05930,40,40,105,17,19289.92
CUST-ACT-05931,54,54,276,11,70065.64
CUST-ACT-05932,93,93,270,85,27825.7
CUST-ACT-05933,113,113,172,37,53994.08
CUST-ACT-05934,117,117,445,97,59225.15
CUST-ACT-05935,118,118,119,138,48505.26
CUST-ACT-05936,136,136,401,160,33442.48
CUST-ACT-05937,119,119,481,93,11029.47
CUST-ACT-05938,127,127,744,100,11406.39
CUST-ACT-05939,101,101,720,61,21147.98
CUST-ACT-05940,106,106,944,132,22013.57
CUST-ACT-05941,50,50,632,127,5225.21
CUST-ACT-05942,83,83,145,146,46270.14
CUST-ACT-05943,14,14,953,137,10986.9
CUST-ACT-05944,143,143,963,156,28454.97
CUST-ACT-05945,75,75,61,28,31673.28
CUST-ACT-05946,107,107,216,11,50518.35
CUST-ACT-05947,41,41,729,149,10145.52
CUST-ACT-05948,82,82,937,171,24821.32
CUST-ACT-05949,12,12,952,89,50805.41
CUST-ACT-05950,53,53,674,118,66677.95
CUST-ACT-05951,53,53,871,96,43580.83
CUST-ACT-05952,139,139,707,110,38452.22
CUST-ACT-05953,93,93,836,128,3232.25
CUST-ACT-05954,68,68,209,102,31950.15
CUST-ACT-05955,45,45,443,135,59868.15
CUST-ACT-05956,55,55,111,124,51015.96
CUST-ACT-05957,81,81,332,18,44495.76
CUST-ACT-05958,64,64,537,139,66625.11
CUST-ACT-05959,48,48,776,170,20300.51
CUST-ACT-05960,48,48,753,178,35214.45
CUST-ACT-05961,111,111,435,11,16027.84
CUST-ACT-05962,141,141,858,132,60352.9
CUST-ACT-05963,124,124,145,32,60294.66
CUST-ACT-05964,133,133,693,143,46325.24
CUST-ACT-05965,21,21,442,71,15194.39
CUST-ACT-05966,147,147,94,150,11245.1
CUST-ACT-05967,97,97,340,93,19903.64
CUST-ACT-05968,97,97,547,156,22986.53
CUST-ACT-05969,106,106,365,63,41145.03
CUST-ACT-05970,89,89,478,93,44921.99
CUST-ACT-05971,87,87,467,75,43847.17
CUST-ACT-05972,117,117,207,26,14052.63
CUST-ACT-05973,121,121,346,154,13535.76
CUST-ACT-05974,27,27,985,125,26325.88
CUST-ACT-05975,140,140,344,140,40968.38
CUST-ACT-05976,96,96,759,69,28444.35
CUST-ACT-05977,133,133,841,36,69580.63
CUST-ACT-05978,33,33,512,109,43321.54
CUST-ACT-05979,125,125,696,65,27787.46
CUST-ACT-05980,82,82,387,96,2819.42
CUST-ACT-05981,114,114,98,111,43245.77
CUST-ACT-05982,138,138,312,83,1586.18
CUST-ACT-05983,66,66,720,85,57869.02
CUST-ACT-05984,75,75,392,27,65233.25
CUST-ACT-05985,54,54,562,43,23844.05
CUST-ACT-05986,43,43,626,116,56100.06
CUST-ACT-05987,21,21,317,98,28956.86
CUST-ACT-05988,33,33,256,81,5019.55
CUST-ACT-05989,36,36,710,61,33083.01
CUST-ACT-05990,133,133,183,13,7208.57
CUST-ACT-05991,103,103,868,133,9103.22
CUST-ACT-05992,85,85,914,126,29492.11
CUST-ACT-05993,87,87,795,148,69606.83
CUST-ACT-05994,147,147,504,5,64300.04
CUST-ACT-05995,120,120,832,91,19102.26
CUST-ACT-05996,18,18,575,19,41116.82
CUST-ACT-05997,40,40,982,112,30997.29
CUST-ACT-05998,123,123,280,54,30606.23
CUST-ACT-05999,138,138,997,49,7732.44
CUST-ACT-06000,48,48,307,66,54757.81
CUST-ACT-06001,24,24,987,88,54337.42
CUST-ACT-06002,140,140,660,34,1236.37
CUST-ACT-06003,135,135,227,46,27167.79
CUST-ACT-06004,144,144,770,177,10712.9
CUST-ACT-06005,9,9,944,28,37205.36
CUST-ACT-06006,51,51,47,100,32690.16
