event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id
EV-015249,LGS-1249-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-02T19:44:26Z,CUSTOMS_CLEARANCE,2891,3600,2891,3600,2,30,CLEAR,False,LOW,42.4717,-49.7029,2026-08-04T19:44:26Z,CR-MAERSK
EV-015250,LGS-1250-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-02T19:45:05Z,TRANSFER_ARRIVE,3953,3600,3953,3600,15,30,CLEAR,False,LOW,26.3073,-7.2695,2026-08-05T19:45:05Z,CR-FEDEX
EV-015251,LGS-1251-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-02T19:45:37Z,HUB_INGEST,4769,3600,4769,3600,19,30,CLEAR,False,LOW,36.9308,-113.0698,2026-08-04T07:45:37Z,CR-UPS
EV-015252,LGS-1252-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-MIAMI,2026-08-02T19:45:55Z,WAYPOINT_SCAN,4418,3600,4418,3600,5,30,CLEAR,False,MODERATE,41.771,-3.2199,2026-08-03T19:45:55Z,CR-DHL
EV-015253,LGS-1253-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-02T19:46:39Z,HUB_INGEST,3165,3600,3165,3600,16,30,CLEAR,False,MODERATE,51.9618,-49.6523,2026-08-05T19:46:39Z,CR-FEDEX
EV-015254,LGS-1254-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-02T19:46:50Z,YARD_DEPARTURE,5666,3600,5666,3600,21,30,CLEAR,False,LOW,38.9084,-52.1054,2026-08-04T07:46:50Z,CR-UPS
EV-015255,LGS-1255-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T19:47:20Z,YARD_DEPARTURE,4657,2400,4657,2400,8,30,CLEAR,False,MODERATE,33.5913,-106.4045,2026-08-05T19:47:20Z,CR-UPS
EV-015256,LGS-1256-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-02T19:48:01Z,CUSTOMS_CLEARANCE,4561,4800,4561,4800,7,30,MODERATE,False,LOW,38.2844,-63.3239,2026-08-04T07:48:01Z,CR-USPS
EV-015257,LGS-1257-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-02T19:48:21Z,TRANSFER_ARRIVE,6704,2400,6704,2400,3,30,CLEAR,False,SEVERE_GRIDLOCK,30.284,-59.5885,2026-08-04T19:48:21Z,CR-MAERSK
EV-015258,LGS-1258-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-02T19:48:53Z,WAYPOINT_SCAN,1674,2400,1674,2400,21,30,CLEAR,True,LOW,36.8247,-106.1008,2026-08-03T19:48:53Z,CR-DHL
EV-015259,LGS-1259-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-MIAMI,2026-08-02T19:49:36Z,TRANSFER_ARRIVE,5447,4800,5447,4800,8,30,HEAVY_RAIN,False,MODERATE,48.5731,-79.6969,2026-08-03T19:49:36Z,CR-USPS
EV-015260,LGS-1260-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-02T19:49:53Z,WAYPOINT_SCAN,5448,4800,5448,4800,5,30,CLEAR,False,LOW,28.6753,-6.3525,2026-08-04T19:49:53Z,CR-MAERSK
EV-015261,LGS-1261-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SEATTLE,2026-08-02T19:50:30Z,HUB_INGEST,4051,4800,4051,4800,14,30,CLEAR,True,LOW,39.314,-120.4968,2026-08-04T07:50:30Z,CR-FEDEX
EV-015262,LGS-1262-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T19:50:53Z,CUSTOMS_CLEARANCE,4439,3600,4439,3600,2,30,CLEAR,False,MODERATE,41.7618,-54.3061,2026-08-05T19:50:53Z,CR-DHL
EV-015263,LGS-1263-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T19:51:20Z,TRANSFER_ARRIVE,4055,3600,4055,3600,10,30,MODERATE,False,LOW,33.4512,-19.4755,2026-08-04T07:51:20Z,CR-UPS
EV-015264,LGS-1264-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-CHICAGO,2026-08-02T19:51:56Z,YARD_DEPARTURE,4704,3600,4704,3600,18,30,CLEAR,False,MODERATE,44.8697,5.645,2026-08-03T19:51:56Z,CR-DHL
EV-015265,LGS-1265-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T19:52:37Z,CUSTOMS_CLEARANCE,2998,2400,2998,2400,17,30,CLEAR,False,LOW,42.92,-36.1568,2026-08-04T19:52:37Z,CR-FEDEX
EV-015266,LGS-1266-ROUTE,HUB-MEMPHIS,HUB-MEMPHIS,HUB-HOUSTON,2026-08-02T19:52:58Z,WAYPOINT_SCAN,6360,4800,6360,4800,6,30,FOG,False,LOW,37.5277,-119.5596,2026-08-04T19:52:58Z,CR-UPS
EV-015267,LGS-1267-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T19:53:22Z,CUSTOMS_CLEARANCE,6123,4800,6123,4800,17,30,MODERATE,False,LOW,42.2819,-27.9203,2026-08-04T07:53:22Z,CR-DHL
EV-015268,LGS-1268-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-LOSANGELES,2026-08-02T19:53:57Z,YARD_DEPARTURE,1812,2400,1812,2400,24,30,MODERATE,False,HEAVY,47.6872,-26.5662,2026-08-04T07:53:57Z,CR-USPS
EV-015269,LGS-1269-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-02T19:54:38Z,YARD_DEPARTURE,3839,3600,3839,3600,17,30,CLEAR,False,HEAVY,41.2111,-52.4881,2026-08-04T19:54:38Z,CR-DHL
EV-015270,LGS-1270-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-02T19:54:53Z,WAYPOINT_SCAN,4420,4800,4420,4800,24,30,CLEAR,False,LOW,40.3574,-73.9956,2026-08-03T19:54:53Z,CR-UPS
EV-015271,LGS-1271-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-MIAMI,2026-08-02T19:55:37Z,CUSTOMS_CLEARANCE,5000,2400,5000,2400,22,30,FOG,False,LOW,41.7785,-65.6458,2026-08-05T19:55:37Z,CR-USPS
EV-015272,LGS-1272-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T19:56:09Z,TRANSFER_ARRIVE,5346,3600,5346,3600,25,30,CLEAR,False,HEAVY,43.2405,2.6033,2026-08-05T19:56:09Z,CR-USPS
EV-015273,LGS-1273-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-FRANKFURT,2026-08-02T19:56:30Z,CUSTOMS_CLEARANCE,3396,2400,3396,2400,19,30,CLEAR,False,MODERATE,35.8851,-5.2012,2026-08-04T07:56:30Z,CR-USPS
EV-015274,LGS-1274-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-FRANKFURT,2026-08-02T19:57:03Z,YARD_DEPARTURE,4841,3600,4841,3600,16,30,FOG,True,MODERATE,47.594,-86.6405,2026-08-04T19:57:03Z,CR-FEDEX
EV-015275,LGS-1275-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T19:57:37Z,WAYPOINT_SCAN,2862,2400,2862,2400,23,30,CLEAR,True,MODERATE,49.9454,-115.0007,2026-08-04T19:57:37Z,CR-DHL
EV-015276,LGS-1276-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-MEMPHIS,2026-08-02T19:58:05Z,HUB_INGEST,4384,3600,4384,3600,2,30,CLEAR,False,HEAVY,41.7903,-24.4269,2026-08-04T19:58:05Z,CR-FEDEX
EV-015277,LGS-1277-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MEMPHIS,2026-08-02T19:58:22Z,HUB_INGEST,2103,2400,2103,2400,5,30,CLEAR,True,LOW,48.9417,-53.0451,2026-08-03T19:58:22Z,CR-MAERSK
EV-015278,LGS-1278-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-DETROIT,2026-08-02T19:59:04Z,CUSTOMS_CLEARANCE,2205,2400,2205,2400,12,30,CLEAR,False,HEAVY,45.1056,-38.5647,2026-08-04T07:59:04Z,CR-USPS
EV-015279,LGS-1279-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T19:59:23Z,YARD_DEPARTURE,3740,2400,3740,2400,1,30,CLEAR,False,MODERATE,36.4201,2.4214,2026-08-04T07:59:23Z,CR-UPS
EV-015280,LGS-1280-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SEATTLE,2026-08-02T19:59:54Z,CUSTOMS_CLEARANCE,1708,2400,1708,2400,5,30,HEAVY_RAIN,False,MODERATE,38.3925,2.2888,2026-08-04T07:59:54Z,CR-USPS
EV-015281,LGS-1281-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-ATLANTA,2026-08-02T20:00:36Z,WAYPOINT_SCAN,4557,4800,4557,4800,8,30,CLEAR,True,SEVERE_GRIDLOCK,40.3935,-12.9226,2026-08-03T20:00:36Z,CR-UPS
EV-015282,LGS-1282-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T20:00:56Z,TRANSFER_ARRIVE,5127,4800,5127,4800,10,30,CLEAR,False,LOW,50.3548,-89.2337,2026-08-04T08:00:56Z,CR-MAERSK
EV-015283,LGS-1283-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T20:01:35Z,HUB_INGEST,3589,4800,3589,4800,3,30,HEAVY_RAIN,True,MODERATE,42.4981,-16.817,2026-08-05T20:01:35Z,CR-DHL
EV-015284,LGS-1284-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T20:02:03Z,CUSTOMS_CLEARANCE,6601,4800,6601,4800,6,30,SNOWSTORM,False,MODERATE,38.7307,-10.6372,2026-08-04T08:02:03Z,CR-MAERSK
EV-015285,LGS-1285-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T20:02:35Z,YARD_DEPARTURE,3789,2400,3789,2400,13,30,CLEAR,False,HEAVY,28.3318,-124.8799,2026-08-04T08:02:35Z,CR-UPS
EV-015286,LGS-1286-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-02T20:02:56Z,HUB_INGEST,5914,4800,5914,4800,20,30,CLEAR,False,LOW,43.0058,-69.8446,2026-08-04T08:02:56Z,CR-FEDEX
EV-015287,LGS-1287-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T20:03:28Z,HUB_INGEST,4932,4800,4932,4800,8,30,FOG,False,LOW,39.9776,-82.7443,2026-08-03T20:03:28Z,CR-USPS
EV-015288,LGS-1288-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T20:03:53Z,TRANSFER_ARRIVE,4408,2400,4408,2400,29,30,CLEAR,True,LOW,50.3802,-11.0687,2026-08-05T20:03:53Z,CR-UPS
EV-015289,LGS-1289-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-FRANKFURT,2026-08-02T20:04:30Z,CUSTOMS_CLEARANCE,5890,4800,5890,4800,18,30,CLEAR,True,HEAVY,34.2349,-110.4472,2026-08-05T20:04:30Z,CR-FEDEX
EV-015290,LGS-1290-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-NEWYORK,2026-08-02T20:04:51Z,TRANSFER_ARRIVE,6585,4800,6585,4800,5,30,CLEAR,True,MODERATE,46.477,-41.0086,2026-08-04T20:04:51Z,CR-MAERSK
EV-015291,LGS-1291-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-HOUSTON,2026-08-02T20:05:31Z,YARD_DEPARTURE,5455,3600,5455,3600,6,30,CLEAR,False,LOW,32.6282,-56.2602,2026-08-04T20:05:31Z,CR-UPS
EV-015292,LGS-1292-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SEATTLE,2026-08-02T20:06:01Z,YARD_DEPARTURE,4827,4800,4827,4800,27,30,CLEAR,False,MODERATE,29.638,-0.115,2026-08-05T20:06:01Z,CR-MAERSK
EV-015293,LGS-1293-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SEATTLE,2026-08-02T20:06:23Z,CUSTOMS_CLEARANCE,3138,3600,3138,3600,24,30,CLEAR,False,LOW,25.3292,-60.9763,2026-08-04T08:06:23Z,CR-USPS
EV-015294,LGS-1294-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T20:07:07Z,HUB_INGEST,4195,4800,4195,4800,2,30,CLEAR,True,MODERATE,49.1764,-114.6192,2026-08-04T08:07:07Z,CR-USPS
EV-015295,LGS-1295-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T20:07:26Z,WAYPOINT_SCAN,3072,2400,3072,2400,25,30,MODERATE,False,LOW,37.0047,-4.938,2026-08-04T08:07:26Z,CR-FEDEX
EV-015296,LGS-1296-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T20:07:50Z,TRANSFER_ARRIVE,2132,4800,2132,4800,7,30,CLEAR,False,LOW,32.5923,-43.8403,2026-08-03T20:07:50Z,CR-FEDEX
EV-015297,LGS-1297-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-DETROIT,2026-08-02T20:08:32Z,HUB_INGEST,1715,2400,1715,2400,16,30,CLEAR,False,MODERATE,35.8848,-34.7779,2026-08-04T08:08:32Z,CR-USPS
EV-015298,LGS-1298-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T20:08:55Z,YARD_DEPARTURE,4567,4800,4567,4800,10,30,MODERATE,False,LOW,44.22,-27.7947,2026-08-03T20:08:55Z,CR-DHL
EV-015299,LGS-1299-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-02T20:09:25Z,YARD_DEPARTURE,4656,4800,4656,4800,29,30,CLEAR,True,LOW,35.6183,-13.2476,2026-08-05T20:09:25Z,CR-USPS
EV-015300,LGS-1300-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T20:10:01Z,HUB_INGEST,3715,2400,3715,2400,20,30,HEAVY_RAIN,False,HEAVY,31.0947,-25.2681,2026-08-04T08:10:01Z,CR-UPS
EV-015301,LGS-1301-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T20:10:27Z,HUB_INGEST,1280,2400,1280,2400,10,30,CLEAR,False,HEAVY,27.3703,-90.269,2026-08-04T08:10:27Z,CR-MAERSK
EV-015302,LGS-1302-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-02T20:11:08Z,YARD_DEPARTURE,967,2400,967,2400,2,30,CLEAR,False,SEVERE_GRIDLOCK,41.7866,4.3411,2026-08-04T20:11:08Z,CR-USPS
EV-015303,LGS-1303-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T20:11:24Z,TRANSFER_ARRIVE,991,2400,991,2400,8,30,CLEAR,False,HEAVY,51.2626,-105.3732,2026-08-05T20:11:24Z,CR-UPS
EV-015304,LGS-1304-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-02T20:12:07Z,TRANSFER_ARRIVE,4830,3600,4830,3600,2,30,MODERATE,False,HEAVY,42.1395,-69.0589,2026-08-04T08:12:07Z,CR-UPS
EV-015305,LGS-1305-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T20:12:24Z,HUB_INGEST,3502,3600,3502,3600,2,30,CLEAR,False,HEAVY,50.566,-53.1216,2026-08-03T20:12:24Z,CR-UPS
EV-015306,LGS-1306-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-02T20:12:59Z,CUSTOMS_CLEARANCE,2260,2400,2260,2400,13,30,FOG,False,MODERATE,48.7061,-117.7353,2026-08-05T20:12:59Z,CR-MAERSK
EV-015307,LGS-1307-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T20:13:20Z,YARD_DEPARTURE,6292,3600,6292,3600,25,30,HEAVY_RAIN,True,LOW,29.2077,-108.1691,2026-08-04T20:13:20Z,CR-UPS
EV-015308,LGS-1308-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T20:13:59Z,WAYPOINT_SCAN,5925,4800,5925,4800,4,30,CLEAR,False,LOW,48.7341,-99.4973,2026-08-05T20:13:59Z,CR-MAERSK
EV-015309,LGS-1309-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-02T20:14:24Z,YARD_DEPARTURE,4525,4800,4525,4800,7,30,HEAVY_RAIN,False,LOW,25.0295,-7.523,2026-08-03T20:14:24Z,CR-FEDEX
EV-015310,LGS-1310-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T20:15:01Z,TRANSFER_ARRIVE,3736,4800,3736,4800,26,30,CLEAR,False,MODERATE,38.7603,-43.8095,2026-08-04T20:15:01Z,CR-FEDEX
EV-015311,LGS-1311-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T20:15:26Z,TRANSFER_ARRIVE,6457,3600,6457,3600,14,30,CLEAR,False,LOW,39.1134,-111.4005,2026-08-03T20:15:26Z,CR-USPS
EV-015312,LGS-1312-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T20:15:58Z,WAYPOINT_SCAN,4486,3600,4486,3600,20,30,CLEAR,False,LOW,44.6243,-26.0676,2026-08-05T20:15:58Z,CR-MAERSK
EV-015313,LGS-1313-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-MIAMI,2026-08-02T20:16:31Z,TRANSFER_ARRIVE,4877,4800,4877,4800,5,30,CLEAR,False,HEAVY,45.4126,-63.401,2026-08-04T20:16:31Z,CR-FEDEX
EV-015314,LGS-1314-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T20:16:50Z,WAYPOINT_SCAN,3235,2400,3235,2400,1,30,CLEAR,False,MODERATE,31.2551,-103.5171,2026-08-03T20:16:50Z,CR-UPS
EV-015315,LGS-1315-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T20:17:30Z,TRANSFER_ARRIVE,4899,4800,4899,4800,26,30,CLEAR,False,LOW,48.8147,-49.197,2026-08-05T20:17:30Z,CR-FEDEX
EV-015316,LGS-1316-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-LOSANGELES,2026-08-02T20:18:04Z,WAYPOINT_SCAN,4810,3600,4810,3600,1,30,MODERATE,False,LOW,29.836,-73.0709,2026-08-03T20:18:04Z,CR-DHL
EV-015317,LGS-1317-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T20:18:21Z,CUSTOMS_CLEARANCE,3366,4800,3366,4800,26,30,CLEAR,False,HEAVY,50.96,-37.4693,2026-08-04T08:18:21Z,CR-UPS
EV-015318,LGS-1318-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-LOSANGELES,2026-08-02T20:19:09Z,YARD_DEPARTURE,4917,4800,4917,4800,26,30,CLEAR,True,MODERATE,51.5984,7.3427,2026-08-05T20:19:09Z,CR-MAERSK
EV-015319,LGS-1319-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-NEWYORK,2026-08-02T20:19:26Z,TRANSFER_ARRIVE,2933,3600,2933,3600,19,30,CLEAR,False,MODERATE,43.8137,-26.7761,2026-08-04T20:19:26Z,CR-DHL
EV-015320,LGS-1320-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T20:20:01Z,HUB_INGEST,4105,3600,4105,3600,6,30,MODERATE,False,MODERATE,42.5143,-55.8139,2026-08-04T20:20:01Z,CR-FEDEX
EV-015321,LGS-1321-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-HOUSTON,2026-08-02T20:20:37Z,WAYPOINT_SCAN,3053,3600,3053,3600,16,30,CLEAR,True,LOW,51.4385,-42.2887,2026-08-04T08:20:37Z,CR-MAERSK
EV-015322,LGS-1322-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T20:20:52Z,WAYPOINT_SCAN,3482,3600,3482,3600,12,30,HEAVY_RAIN,False,MODERATE,31.5341,-20.528,2026-08-03T20:20:52Z,CR-FEDEX
EV-015323,LGS-1323-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-CHICAGO,2026-08-02T20:21:26Z,WAYPOINT_SCAN,4740,4800,4740,4800,1,30,FOG,False,LOW,42.3518,-93.9539,2026-08-03T20:21:26Z,CR-UPS
EV-015324,LGS-1324-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T20:22:00Z,TRANSFER_ARRIVE,4509,3600,4509,3600,28,30,SNOWSTORM,False,LOW,35.9665,-106.7373,2026-08-04T20:22:00Z,CR-FEDEX
EV-015325,LGS-1325-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-02T20:22:37Z,YARD_DEPARTURE,2541,2400,2541,2400,12,30,CLEAR,False,MODERATE,29.5246,-47.2438,2026-08-03T20:22:37Z,CR-FEDEX
EV-015326,LGS-1326-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-02T20:23:01Z,HUB_INGEST,2983,3600,2983,3600,20,30,CLEAR,False,LOW,28.4499,-24.3449,2026-08-05T20:23:01Z,CR-MAERSK
EV-015327,LGS-1327-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T20:23:25Z,WAYPOINT_SCAN,4695,3600,4695,3600,25,30,CLEAR,False,LOW,43.9101,-67.986,2026-08-05T20:23:25Z,CR-USPS
EV-015328,LGS-1328-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T20:23:54Z,WAYPOINT_SCAN,7902,4800,7902,4800,18,30,HEAVY_RAIN,False,MODERATE,31.1826,-98.8383,2026-08-04T20:23:54Z,CR-UPS
EV-015329,LGS-1329-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T20:24:20Z,WAYPOINT_SCAN,2571,2400,2571,2400,2,30,CLEAR,False,MODERATE,41.1828,-38.8585,2026-08-05T20:24:20Z,CR-FEDEX
EV-015330,LGS-1330-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T20:25:01Z,WAYPOINT_SCAN,4563,2400,4563,2400,18,30,CLEAR,True,LOW,31.4156,-33.637,2026-08-04T20:25:01Z,CR-MAERSK
EV-015331,LGS-1331-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T20:25:30Z,HUB_INGEST,1145,2400,1145,2400,10,30,MODERATE,False,MODERATE,37.2533,-18.5311,2026-08-03T20:25:30Z,CR-UPS
EV-015332,LGS-1332-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-MIAMI,2026-08-02T20:25:53Z,WAYPOINT_SCAN,3285,3600,3285,3600,10,30,CLEAR,False,HEAVY,45.0429,-45.8554,2026-08-03T20:25:53Z,CR-USPS
EV-015333,LGS-1333-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T20:26:37Z,HUB_INGEST,6954,4800,6954,4800,23,30,CLEAR,False,LOW,39.2597,-75.599,2026-08-03T20:26:37Z,CR-DHL
EV-015334,LGS-1334-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-SEATTLE,2026-08-02T20:26:53Z,HUB_INGEST,5662,4800,5662,4800,23,30,CLEAR,True,LOW,48.5298,-95.4189,2026-08-04T08:26:53Z,CR-UPS
EV-015335,LGS-1335-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-CHICAGO,2026-08-02T20:27:36Z,WAYPOINT_SCAN,3339,3600,3339,3600,6,30,CLEAR,False,MODERATE,39.21,-119.2631,2026-08-04T20:27:36Z,CR-DHL
EV-015336,LGS-1336-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-SINGAPORE,2026-08-02T20:27:51Z,CUSTOMS_CLEARANCE,4002,2400,4002,2400,2,30,CLEAR,False,MODERATE,30.2445,-70.8888,2026-08-05T20:27:51Z,CR-DHL
EV-015337,LGS-1337-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T20:28:21Z,HUB_INGEST,1758,2400,1758,2400,16,30,CLEAR,False,LOW,49.2217,-21.0246,2026-08-03T20:28:21Z,CR-UPS
EV-015338,LGS-1338-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-MEMPHIS,2026-08-02T20:29:01Z,CUSTOMS_CLEARANCE,5478,4800,5478,4800,5,30,CLEAR,False,MODERATE,36.2835,-23.3613,2026-08-04T08:29:01Z,CR-MAERSK
EV-015339,LGS-1339-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T20:29:25Z,HUB_INGEST,5323,3600,5323,3600,29,30,MODERATE,False,MODERATE,48.4215,2.1696,2026-08-05T20:29:25Z,CR-USPS
EV-015340,LGS-1340-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-02T20:29:59Z,TRANSFER_ARRIVE,3437,2400,3437,2400,6,30,SNOWSTORM,False,MODERATE,31.2745,-122.5593,2026-08-05T20:29:59Z,CR-DHL
EV-015341,LGS-1341-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T20:30:35Z,WAYPOINT_SCAN,7211,3600,7211,3600,22,30,MODERATE,True,MODERATE,42.1766,-101.1559,2026-08-05T20:30:35Z,CR-MAERSK
EV-015342,LGS-1342-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-FRANKFURT,2026-08-02T20:31:03Z,TRANSFER_ARRIVE,4723,4800,4723,4800,26,30,CLEAR,False,LOW,29.4625,-35.7341,2026-08-03T20:31:03Z,CR-FEDEX
EV-015343,LGS-1343-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T20:31:26Z,HUB_INGEST,5033,3600,5033,3600,22,30,CLEAR,False,LOW,27.1618,-51.8589,2026-08-05T20:31:26Z,CR-USPS
EV-015344,LGS-1344-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-ATLANTA,2026-08-02T20:32:08Z,TRANSFER_ARRIVE,5255,3600,5255,3600,22,30,CLEAR,False,LOW,51.9702,-28.0561,2026-08-04T20:32:08Z,CR-UPS
