event_id,shipment_id,origin_hub,current_facility,destination_hub,event_timestamp,scan_type,actual_dwell,average_dwell,dwell_duration_seconds,avg_dwell_baseline_seconds,yard_queue_count,yard_max_capacity,weather_condition,weather_exception,traffic_congestion_level,gps_latitude,gps_longitude,sla_deadline_timestamp,carrier_id,dwell_normalized,dwell_zscore,dwell_rank,delay_risk_score
EV-014145,LGS-2645-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T10:32:20Z,CUSTOMS_CLEARANCE,4999,4800,4999,4800,24,30,FOG,False,MODERATE,30.8468,-13.1688,2026-08-05T10:32:20Z,CR-MAERSK,0.5191691525798254,0.5116562291674385,3084,0.6400729201193238
EV-014146,LGS-2646-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T10:33:02Z,WAYPOINT_SCAN,3731,3600,3731,3600,20,30,HEAVY_RAIN,False,HEAVY,38.5088,-41.1606,2026-08-05T10:33:02Z,CR-FEDEX,0.3790741354546459,-0.3097323558704897,6149,0.498873052701359
EV-014147,LGS-2647-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-DETROIT,2026-08-02T10:33:33Z,YARD_DEPARTURE,3336,2400,3336,2400,26,30,CLEAR,False,LOW,51.2242,-112.9567,2026-08-03T22:33:33Z,CR-UPS,0.3354325488896255,-0.5656065602001282,7050,0.5584023864766325
EV-014148,LGS-2648-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-MEMPHIS,2026-08-02T10:34:02Z,TRANSFER_ARRIVE,2859,3600,2859,3600,25,30,CLEAR,True,LOW,51.286,-29.0203,2026-08-04T10:34:02Z,CR-USPS,0.28273118992376534,-0.8745989537830081,8028,0.5124958568114021
EV-014149,LGS-2649-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-NEWYORK,2026-08-02T10:34:23Z,CUSTOMS_CLEARANCE,4668,3600,4668,3600,20,30,CLEAR,False,LOW,37.9153,-54.8272,2026-08-05T10:34:23Z,CR-USPS,0.48259860788863107,0.29724012376715914,3868,0.5609877361617501
EV-014150,LGS-2650-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-02T10:34:56Z,HUB_INGEST,3593,3600,3593,3600,20,30,CLEAR,False,LOW,46.7346,-106.3977,2026-08-03T10:34:56Z,CR-DHL,0.3638272014142084,-0.3991263816869204,6476,0.4897248922770965
EV-014151,LGS-2651-ROUTE,HUB-FRANKFURT,HUB-SINGAPORE,HUB-NEWYORK,2026-08-02T10:35:29Z,YARD_DEPARTURE,5109,3600,5109,3600,12,30,CLEAR,False,LOW,39.9407,-122.1067,2026-08-05T10:35:29Z,CR-FEDEX,0.531322505800464,0.5829123367022746,2863,0.47593636062313555
EV-014152,LGS-2652-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T10:35:56Z,WAYPOINT_SCAN,5325,4800,5325,4800,14,30,CLEAR,False,LOW,45.2958,-11.5789,2026-08-05T10:35:56Z,CR-FEDEX,0.5551872721246272,0.7228334205888617,2430,0.5188266489890621
EV-014153,LGS-2653-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T10:36:34Z,YARD_DEPARTURE,2290,2400,2290,2400,9,30,CLEAR,False,LOW,42.6333,-86.5632,2026-08-03T10:36:34Z,CR-FEDEX,0.2198652082642802,-1.2431873645768419,8902,0.24620483924428238
EV-014154,LGS-2654-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-02T10:37:04Z,HUB_INGEST,1428,2400,1428,2400,13,30,CLEAR,True,LOW,43.8236,-51.0875,2026-08-03T22:37:04Z,CR-DHL,0.12462711302618495,-1.8015761345316479,9668,0.24620483924428238
EV-014155,LGS-2655-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MEMPHIS,2026-08-02T10:37:23Z,WAYPOINT_SCAN,4555,3600,4555,3600,4,30,CLEAR,False,LOW,36.8694,-104.8674,2026-08-04T10:37:23Z,CR-DHL,0.47011379958015687,0.2240406678450094,4116,0.324925422605237
EV-014156,LGS-2656-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T10:37:55Z,CUSTOMS_CLEARANCE,2769,2400,2769,2400,9,30,CLEAR,False,HEAVY,47.4942,-33.4057,2026-08-04T10:37:55Z,CR-FEDEX,0.27278753728869737,-0.9328994054024194,8187,0.2779582366589327
EV-014157,LGS-2657-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-DETROIT,2026-08-02T10:38:39Z,WAYPOINT_SCAN,5955,3600,5955,3600,1,30,FOG,False,MODERATE,37.0327,-117.6792,2026-08-03T10:38:39Z,CR-UPS,0.6247928405701028,1.1309365819247408,1352,0.37487570434206163
EV-014158,LGS-2658-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T10:38:54Z,WAYPOINT_SCAN,7246,4800,7246,4800,8,30,HEAVY_RAIN,False,HEAVY,44.0557,-12.0939,2026-08-03T22:38:54Z,CR-FEDEX,0.7674290133686885,1.9672241712654075,238,0.5604574080212131
EV-014159,LGS-2659-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-DETROIT,2026-08-02T10:39:39Z,HUB_INGEST,2416,2400,2416,2400,2,30,CLEAR,False,LOW,48.4967,-48.4712,2026-08-05T10:39:39Z,CR-FEDEX,0.23378632195337531,-1.1615667323096661,8738,0.15455750745773947
EV-014160,LGS-2660-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-NEWYORK,2026-08-02T10:40:01Z,WAYPOINT_SCAN,1372,3600,1372,3600,24,30,CLEAR,False,LOW,42.7006,-111.5403,2026-08-05T10:40:01Z,CR-FEDEX,0.11843995138658711,-1.8378519710948373,9687,0.39963539940338083
EV-014161,LGS-2661-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-02T10:40:20Z,YARD_DEPARTURE,4063,2400,4063,2400,21,30,CLEAR,True,LOW,38.7637,-49.9578,2026-08-05T10:40:20Z,CR-MAERSK,0.4157551651751188,-0.0946684676744391,5334,0.535167384819357
EV-014162,LGS-2662-ROUTE,HUB-SEATTLE,HUB-NEWYORK,HUB-HOUSTON,2026-08-02T10:40:57Z,TRANSFER_ARRIVE,3562,3600,3562,3600,13,30,MODERATE,False,LOW,39.2646,-68.4415,2026-08-05T10:40:57Z,CR-USPS,0.36040216550657383,-0.4192076483558287,6555,0.3876698707325157
EV-014163,LGS-2663-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-NEWYORK,2026-08-02T10:41:20Z,HUB_INGEST,2579,2400,2579,2400,13,30,CLEAR,False,HEAVY,44.138,-88.0578,2026-08-05T10:41:20Z,CR-MAERSK,0.25179538172577615,-1.0559781365989545,8509,0.3225058004640371
EV-014164,LGS-2664-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-DETROIT,2026-08-02T10:41:54Z,HUB_INGEST,6833,4800,6833,4800,1,30,FOG,False,LOW,27.4884,-34.0771,2026-08-03T10:41:54Z,CR-UPS,0.7217986962766545,1.6996898766118866,448,0.4330792177659927
EV-014165,LGS-2665-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-DETROIT,2026-08-02T10:42:25Z,HUB_INGEST,3416,2400,3416,2400,1,30,MODERATE,False,LOW,42.187,-15.6421,2026-08-05T10:42:25Z,CR-MAERSK,0.34427135123190805,-0.5137839365384292,6875,0.20656281073914481
EV-014166,LGS-2666-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-DETROIT,2026-08-02T10:42:52Z,YARD_DEPARTURE,6417,4800,6417,4800,29,30,FOG,False,MODERATE,35.1231,-109.1916,2026-08-05T10:42:52Z,CR-USPS,0.6758369240967849,1.4302122335710523,795,0.8055021544580709
EV-014167,LGS-2667-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SEATTLE,2026-08-02T10:43:34Z,YARD_DEPARTURE,6676,4800,6676,4800,6,30,CLEAR,False,MODERATE,28.6511,-88.0093,2026-08-03T22:43:34Z,CR-FEDEX,0.7044525466799249,1.5979879776758026,555,0.49410009943652633
EV-014168,LGS-2668-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-LOSANGELES,2026-08-02T10:43:54Z,YARD_DEPARTURE,3998,3600,3998,3600,16,30,MODERATE,False,LOW,49.6384,-103.4501,2026-08-05T10:43:54Z,CR-USPS,0.40857363827201415,-0.13677434939956948,5506,0.4594298972489228
EV-014169,LGS-2669-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T10:44:33Z,YARD_DEPARTURE,5021,3600,5021,3600,17,30,CLEAR,False,MODERATE,38.4359,-63.6896,2026-08-04T10:44:33Z,CR-FEDEX,0.5215998232239532,0.5259074506744057,3037,0.5415313225058005
EV-014170,LGS-2670-ROUTE,HUB-SINGAPORE,HUB-SEATTLE,HUB-MIAMI,2026-08-02T10:45:07Z,WAYPOINT_SCAN,3126,2400,3126,2400,13,30,CLEAR,False,LOW,37.3387,-124.459,2026-08-03T10:45:07Z,CR-MAERSK,0.3122306927411336,-0.7016409473120879,7479,0.3587669870732516
EV-014171,LGS-2671-ROUTE,HUB-MIAMI,HUB-ATLANTA,HUB-HOUSTON,2026-08-02T10:45:35Z,HUB_INGEST,6047,4800,6047,4800,18,30,HEAVY_RAIN,False,LOW,39.6449,-31.2337,2026-08-03T10:45:35Z,CR-DHL,0.6349574632637278,1.1905325991356945,1223,0.6238316208153796
EV-014172,LGS-2672-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T10:45:55Z,HUB_INGEST,4386,3600,4386,3600,27,30,CLEAR,False,LOW,41.8087,-119.2996,2026-08-03T10:45:55Z,CR-UPS,0.45144182963208485,0.11456537535967037,4541,0.6422936692078223
EV-014173,LGS-2673-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T10:46:33Z,CUSTOMS_CLEARANCE,7032,4800,7032,4800,3,30,CLEAR,False,MODERATE,30.2551,-99.7837,2026-08-04T10:46:33Z,CR-DHL,0.7437852171030825,1.8285986529703628,338,0.4748425588332781
EV-014174,LGS-2674-ROUTE,HUB-SINGAPORE,HUB-SINGAPORE,HUB-MIAMI,2026-08-02T10:46:57Z,TRANSFER_ARRIVE,3863,4800,3863,4800,15,30,CLEAR,False,LOW,41.8883,-10.3138,2026-08-05T10:46:57Z,CR-DHL,0.3936581593194122,-0.22422502682868645,5804,0.43619489559164737
EV-014175,LGS-2675-ROUTE,HUB-LOSANGELES,HUB-HOUSTON,HUB-DETROIT,2026-08-02T10:47:26Z,WAYPOINT_SCAN,4879,4800,4879,4800,27,30,CLEAR,False,LOW,34.5162,-14.596,2026-08-03T10:47:26Z,CR-UPS,0.5059109490664015,0.4339222936748901,3349,0.6749751408684124
EV-014176,LGS-2676-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-LOSANGELES,2026-08-02T10:47:57Z,TRANSFER_ARRIVE,2893,2400,2893,2400,27,30,MODERATE,False,HEAVY,44.298,-41.6039,2026-08-04T10:47:57Z,CR-DHL,0.28648768091923543,-0.8525743387267861,7958,0.5433211799801128
EV-014177,LGS-2677-ROUTE,HUB-CHICAGO,HUB-CHICAGO,HUB-SEATTLE,2026-08-02T10:48:32Z,WAYPOINT_SCAN,5544,4800,5544,4800,2,30,MODERATE,False,LOW,45.8404,-28.4091,2026-08-03T22:48:32Z,CR-UPS,0.5793834935366258,0.8646978528627626,1984,0.3619158104076897
EV-014178,LGS-2678-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-FRANKFURT,2026-08-02T10:48:55Z,WAYPOINT_SCAN,3861,4800,3861,4800,25,30,HEAVY_RAIN,False,LOW,25.2021,-49.9464,2026-08-05T10:48:55Z,CR-MAERSK,0.39343718926085514,-0.22552059242022893,5811,0.5789194564136559
EV-014179,LGS-2679-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-NEWYORK,2026-08-02T10:49:37Z,WAYPOINT_SCAN,2108,2400,2108,2400,26,30,FOG,True,HEAVY,44.3412,-72.0524,2026-08-04T10:49:37Z,CR-MAERSK,0.19975693293558722,-1.361083833407207,9114,0.47699701690420954
EV-014180,LGS-2680-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-ATLANTA,2026-08-02T10:49:51Z,HUB_INGEST,3044,2400,3044,2400,28,30,CLEAR,False,LOW,34.5176,-92.5128,2026-08-05T10:49:51Z,CR-DHL,0.3031709203402939,-0.7547591365653293,7660,0.5676168379184621
EV-014181,LGS-2681-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T10:50:27Z,TRANSFER_ARRIVE,3548,3600,3548,3600,6,30,CLEAR,False,LOW,33.2003,-2.3448,2026-08-03T22:50:27Z,CR-USPS,0.3588553750966744,-0.42827660749662605,6583,0.2867417964865761
EV-014182,LGS-2682-ROUTE,HUB-NEWYORK,HUB-NEWYORK,HUB-CHICAGO,2026-08-02T10:51:00Z,TRANSFER_ARRIVE,3342,4800,3342,4800,25,30,CLEAR,False,MODERATE,35.0682,-3.6933,2026-08-04T10:51:00Z,CR-FEDEX,0.33609545906529664,-0.5617198634255008,7034,0.5445144182963209
EV-014183,LGS-2683-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-MIAMI,2026-08-02T10:51:20Z,YARD_DEPARTURE,4962,4800,4962,4800,21,30,CLEAR,True,LOW,40.5422,-4.1816,2026-08-05T10:51:20Z,CR-DHL,0.5150812064965197,0.4876882657239028,3150,0.5947630096121975
EV-014184,LGS-2684-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T10:51:55Z,TRANSFER_ARRIVE,1544,2400,1544,2400,20,30,MODERATE,False,MODERATE,28.0927,-1.8331,2026-08-04T10:51:55Z,CR-FEDEX,0.13744337642249474,-1.7264333302221846,9604,0.3538945972820683
EV-014185,LGS-2685-ROUTE,HUB-MIAMI,HUB-LOSANGELES,HUB-FRANKFURT,2026-08-02T10:52:35Z,YARD_DEPARTURE,3721,2400,3721,2400,28,30,CLEAR,True,LOW,43.8528,-21.8023,2026-08-03T10:52:35Z,CR-USPS,0.37796928516186057,-0.31621018382820204,6172,0.6124958568114021
EV-014186,LGS-2686-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T10:53:09Z,CUSTOMS_CLEARANCE,4553,3600,4553,3600,14,30,CLEAR,False,LOW,37.0195,-3.9597,2026-08-05T10:53:09Z,CR-USPS,0.46989282952159983,0.22274510225346691,4120,0.4676499834272456
EV-014187,LGS-2687-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-SEATTLE,2026-08-02T10:53:31Z,YARD_DEPARTURE,4080,2400,4080,2400,18,30,HEAVY_RAIN,False,MODERATE,29.3156,-7.4118,2026-08-04T10:53:31Z,CR-FEDEX,0.4176334106728538,-0.08365616014632807,5296,0.4934371892608551
EV-014188,LGS-2688-ROUTE,HUB-HOUSTON,HUB-HOUSTON,HUB-FRANKFURT,2026-08-02T10:54:00Z,WAYPOINT_SCAN,3250,2400,3250,2400,4,30,MODERATE,False,MODERATE,38.7532,-89.0642,2026-08-03T10:54:00Z,CR-UPS,0.32593083637167164,-0.6213158806364546,7208,0.2384156446801458
EV-014189,LGS-2689-ROUTE,HUB-ATLANTA,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T10:54:29Z,HUB_INGEST,1712,2400,1712,2400,8,30,CLEAR,False,MODERATE,40.5006,-10.9731,2026-08-03T22:54:29Z,CR-DHL,0.15600486134128824,-1.6176058205326167,9474,0.19360291680477293
EV-014190,LGS-2690-ROUTE,HUB-NEWYORK,HUB-MIAMI,HUB-CHICAGO,2026-08-02T10:54:52Z,WAYPOINT_SCAN,300,2400,300,2400,2,30,CLEAR,False,LOW,34.3498,-49.2621,2026-08-05T10:54:52Z,CR-DHL,0.0,-2.532275128161603,9978,0.014285714285714285
EV-014191,LGS-2691-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T10:55:32Z,CUSTOMS_CLEARANCE,5571,3600,5571,3600,28,30,HEAVY_RAIN,False,MODERATE,49.2901,-54.8302,2026-08-05T10:55:32Z,CR-DHL,0.5823665893271461,0.8821879883485859,1934,0.7351342393105734
EV-014192,LGS-2692-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-HOUSTON,2026-08-02T10:55:52Z,HUB_INGEST,4888,4800,4888,4800,24,30,CLEAR,False,MODERATE,43.8252,-108.3623,2026-08-03T22:55:52Z,CR-FEDEX,0.5069053143299083,0.43975233883683124,3325,0.6327146171693735
EV-014193,LGS-2693-ROUTE,HUB-CHICAGO,HUB-DETROIT,HUB-NEWYORK,2026-08-02T10:56:34Z,CUSTOMS_CLEARANCE,2722,4800,2722,4800,2,30,FOG,False,MODERATE,42.8557,-10.0477,2026-08-03T10:56:34Z,CR-USPS,0.2675947409126063,-0.9633451968036676,8266,0.17484255883327807
EV-014194,LGS-2694-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T10:57:05Z,WAYPOINT_SCAN,7280,4800,7280,4800,17,30,CLEAR,False,SEVERE_GRIDLOCK,26.4403,-82.1211,2026-08-03T22:57:05Z,CR-USPS,0.7711855043641587,1.9892487863216295,220,0.6912827311899238
EV-014195,LGS-2695-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T10:57:32Z,HUB_INGEST,6092,4800,6092,4800,4,30,CLEAR,False,LOW,38.544,-96.5979,2026-08-05T10:57:32Z,CR-UPS,0.6399292895812617,1.2196828249454004,1166,0.42681471660589987
EV-014196,LGS-2696-ROUTE,HUB-CHICAGO,HUB-FRANKFURT,HUB-NEWYORK,2026-08-02T10:58:06Z,CUSTOMS_CLEARANCE,7263,4800,7263,4800,23,30,CLEAR,False,MODERATE,47.9713,-13.1519,2026-08-04T10:58:06Z,CR-USPS,0.7693072588664236,1.9782364787935185,227,0.7758700696055685
EV-014197,LGS-2697-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-HOUSTON,2026-08-02T10:58:22Z,YARD_DEPARTURE,3512,2400,3512,2400,16,30,CLEAR,False,MODERATE,43.0441,-121.4376,2026-08-03T10:58:22Z,CR-FEDEX,0.35487791404264724,-0.4515967881443905,6675,0.42721246271130264
EV-014198,LGS-2698-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T10:59:09Z,TRANSFER_ARRIVE,6197,4800,6197,4800,2,30,HEAVY_RAIN,False,LOW,31.2869,-98.1587,2026-08-03T10:59:09Z,CR-DHL,0.6515302176555077,1.28770001850138,1004,0.4052038448790189
EV-014199,LGS-2699-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T10:59:30Z,WAYPOINT_SCAN,2390,2400,2390,2400,27,30,MODERATE,False,MODERATE,48.2529,-58.6488,2026-08-03T10:59:30Z,CR-MAERSK,0.23091371119213347,-1.1784090849997182,8776,0.5099767981438516
EV-014200,LGS-2700-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-FRANKFURT,2026-08-02T11:00:08Z,YARD_DEPARTURE,6253,4800,6253,4800,19,30,FOG,False,LOW,34.9776,-4.9688,2026-08-03T23:00:08Z,CR-USPS,0.6577173792951055,1.3239758550645695,941,0.6517732847199205
EV-014201,LGS-2701-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-CHICAGO,2026-08-02T11:00:30Z,CUSTOMS_CLEARANCE,7723,4800,7723,4800,28,30,MODERATE,False,MODERATE,49.7055,-66.5318,2026-08-03T23:00:30Z,CR-UPS,0.8201303723345487,2.2762165648482875,110,0.8777925091150149
EV-014202,LGS-2702-ROUTE,HUB-ATLANTA,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T11:01:05Z,CUSTOMS_CLEARANCE,3995,2400,3995,2400,6,30,CLEAR,False,MODERATE,38.8312,-101.7209,2026-08-04T11:01:05Z,CR-UPS,0.40824218318417854,-0.1387176977868832,5512,0.31637388133907857
EV-014203,LGS-2703-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-SINGAPORE,2026-08-02T11:01:22Z,HUB_INGEST,4972,4800,4972,4800,2,30,CLEAR,False,MODERATE,46.2385,-58.9242,2026-08-04T11:01:22Z,CR-UPS,0.5161860567893051,0.4941660936816151,3132,0.32399734835929733
EV-014204,LGS-2704-ROUTE,HUB-LOSANGELES,HUB-ATLANTA,HUB-FRANKFURT,2026-08-02T11:01:55Z,YARD_DEPARTURE,1428,2400,1428,2400,9,30,CLEAR,False,LOW,41.5227,-40.1049,2026-08-03T11:01:55Z,CR-UPS,0.12462711302618495,-1.8015761345316479,9667,0.18906198210142525
EV-014205,LGS-2705-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-MEMPHIS,2026-08-02T11:02:33Z,CUSTOMS_CLEARANCE,5573,3600,5573,3600,6,30,SNOWSTORM,False,LOW,32.8673,-7.1404,2026-08-04T11:02:33Z,CR-DHL,0.5825875593857033,0.8834835539401285,1932,0.4209811070599934
EV-014206,LGS-2706-ROUTE,HUB-MEMPHIS,HUB-MIAMI,HUB-HOUSTON,2026-08-02T11:03:07Z,HUB_INGEST,4270,3600,4270,3600,6,30,CLEAR,False,LOW,42.6531,-16.0959,2026-08-03T23:03:07Z,CR-DHL,0.43862556623577503,0.03942257105020692,4853,0.33460391117003646
EV-014207,LGS-2707-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-SEATTLE,2026-08-02T11:03:36Z,TRANSFER_ARRIVE,4322,3600,4322,3600,28,30,CLEAR,False,LOW,25.2583,-20.0003,2026-08-04T11:03:36Z,CR-USPS,0.4443707877582588,0.07310727643031123,4719,0.652336758369241
EV-014208,LGS-2708-ROUTE,HUB-LOSANGELES,HUB-LOSANGELES,HUB-SINGAPORE,2026-08-02T11:03:53Z,TRANSFER_ARRIVE,3025,4800,3025,4800,8,30,CLEAR,False,MODERATE,47.5505,-58.556,2026-08-03T23:03:53Z,CR-FEDEX,0.30107170478400175,-0.7670670096849829,7692,0.28064302287040105
EV-014209,LGS-2709-ROUTE,HUB-DETROIT,HUB-FRANKFURT,HUB-MIAMI,2026-08-02T11:04:34Z,HUB_INGEST,2938,4800,2938,4800,1,30,CLEAR,False,MODERATE,51.0774,-2.3432,2026-08-04T11:04:34Z,CR-DHL,0.29145950723676944,-0.8234241129170805,7882,0.17487570434206165
EV-014210,LGS-2710-ROUTE,HUB-FRANKFURT,HUB-FRANKFURT,HUB-MEMPHIS,2026-08-02T11:05:00Z,YARD_DEPARTURE,5502,4800,5502,4800,16,30,CLEAR,False,MODERATE,30.5902,-6.392,2026-08-05T11:05:00Z,CR-DHL,0.5747431223069274,0.8374909754403707,2063,0.5591315876698707
EV-014211,LGS-2711-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T11:05:22Z,HUB_INGEST,4321,4800,4321,4800,10,30,MODERATE,False,HEAVY,48.8582,-22.2228,2026-08-03T23:05:22Z,CR-DHL,0.4442603027289802,0.07245949363453999,4720,0.3951276102088167
EV-014212,LGS-2712-ROUTE,HUB-DETROIT,HUB-DETROIT,HUB-MIAMI,2026-08-02T11:05:52Z,HUB_INGEST,3251,2400,3251,2400,19,30,CLEAR,False,LOW,29.5316,-17.8782,2026-08-05T11:05:52Z,CR-FEDEX,0.32604132140095016,-0.6206680978406833,7206,0.4527676499834272
EV-014213,LGS-2713-ROUTE,HUB-SEATTLE,HUB-MEMPHIS,HUB-LOSANGELES,2026-08-02T11:06:35Z,YARD_DEPARTURE,5344,3600,5344,3600,18,30,CLEAR,False,HEAVY,38.27,-2.7153,2026-08-03T23:06:35Z,CR-MAERSK,0.5572864876809193,0.7351412937085152,2378,0.5772290354656944
EV-014214,LGS-2714-ROUTE,HUB-DETROIT,HUB-SINGAPORE,HUB-SEATTLE,2026-08-02T11:06:54Z,TRANSFER_ARRIVE,2320,2400,2320,2400,16,30,CLEAR,False,LOW,32.9001,-78.699,2026-08-04T11:06:54Z,CR-MAERSK,0.22317975914263619,-1.2237538807037047,8865,0.348193569771296
EV-014215,LGS-2715-ROUTE,HUB-SINGAPORE,HUB-MEMPHIS,HUB-ATLANTA,2026-08-02T11:07:29Z,CUSTOMS_CLEARANCE,4480,3600,4480,3600,1,30,MODERATE,True,LOW,30.1795,3.8175,2026-08-05T11:07:29Z,CR-MAERSK,0.46182742238426694,0.17545695816216664,4315,0.27709645343056016
EV-014216,LGS-2716-ROUTE,HUB-HOUSTON,HUB-CHICAGO,HUB-SINGAPORE,2026-08-02T11:08:08Z,TRANSFER_ARRIVE,4059,3600,4059,3600,27,30,CLEAR,False,LOW,45.4036,-107.2232,2026-08-04T11:08:08Z,CR-FEDEX,0.41531322505800466,-0.09725959885752404,5354,0.6206165064633742
EV-014217,LGS-2717-ROUTE,HUB-HOUSTON,HUB-DETROIT,HUB-MEMPHIS,2026-08-02T11:08:23Z,YARD_DEPARTURE,6542,2400,6542,2400,28,30,CLEAR,False,MODERATE,46.7783,-6.4148,2026-08-03T23:08:23Z,CR-USPS,0.6896475527566015,1.511185083042457,672,0.7995028173682466
EV-014218,LGS-2718-ROUTE,HUB-FRANKFURT,HUB-SEATTLE,HUB-LOSANGELES,2026-08-02T11:09:08Z,WAYPOINT_SCAN,2367,2400,2367,2400,15,30,CLEAR,False,MODERATE,47.6427,-94.3274,2026-08-05T11:09:08Z,CR-DHL,0.2283725555187272,-1.1933080893024566,8808,0.33702353331123636
EV-014219,LGS-2719-ROUTE,HUB-SEATTLE,HUB-SEATTLE,HUB-ATLANTA,2026-08-02T11:09:30Z,YARD_DEPARTURE,2163,2400,2163,2400,16,30,CLEAR,False,HEAVY,25.2289,-49.8753,2026-08-03T11:09:30Z,CR-USPS,0.20583360954590654,-1.325455779639789,9050,0.3377858800132582
EV-014220,LGS-2720-ROUTE,HUB-MEMPHIS,HUB-NEWYORK,HUB-ATLANTA,2026-08-02T11:09:51Z,TRANSFER_ARRIVE,3654,3600,3654,3600,11,30,CLEAR,True,LOW,47.8917,-47.4195,2026-08-04T11:09:51Z,CR-UPS,0.3705667882001989,-0.35961163114487493,6326,0.3651972157772622
EV-014221,LGS-2721-ROUTE,HUB-NEWYORK,HUB-LOSANGELES,HUB-CHICAGO,2026-08-02T11:10:29Z,TRANSFER_ARRIVE,4397,2400,4397,2400,6,30,SNOWSTORM,False,LOW,26.3892,1.4027,2026-08-03T23:10:29Z,CR-MAERSK,0.4526571649541487,0.12169098611315399,4512,0.34302287040106066
EV-014222,LGS-2722-ROUTE,HUB-ATLANTA,HUB-HOUSTON,HUB-SINGAPORE,2026-08-02T11:11:00Z,YARD_DEPARTURE,4805,4800,4805,4800,14,30,CLEAR,False,LOW,37.1072,-88.2255,2026-08-05T11:11:00Z,CR-FEDEX,0.4977350568997901,0.38598636678781856,3531,0.48435531985415975
EV-014223,LGS-2723-ROUTE,HUB-MIAMI,HUB-MIAMI,HUB-CHICAGO,2026-08-02T11:11:39Z,YARD_DEPARTURE,3888,2400,3888,2400,16,30,MODERATE,False,HEAVY,29.7326,-68.1187,2026-08-04T11:11:39Z,CR-DHL,0.39642028505137555,-0.20803045693440553,5759,0.45213788531653964
